video_id,views,likes,duration,category,has_questions,has_exclamations,has_numbers,has_emoji,title_caps_ratio,emoji_count,title_word_count,title_char_count,clickbait_count,clickbait_ratio,has_clickbait,des_caps_ratio,des_word_count,des_char_count,des_avg_word_len,channel_word_count,channel_char_count,channel_freq,tags_count,days_since_upload,upload_month,upload_day,upload_hour,is_weekend,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,category_label
Nfvcj0KnDNQ,3547.0,219.0,3630,9,0,0,1,0,0.11764698961941787,3,12,72,1,0.08333326388894677,1,0.09004738909728013,117,1954,14.803417538169441,2,10,1,27,1223,6,16,11,0,0,0,0,1,0,0,0,Science & Technology
WGZnmqpSFBw,6985.0,164.0,13,9,0,0,0,0,0.0,0,5,40,0,0.0,0,0.0,5,40,7.199985600028801,3,19,2,3,1059,11,27,1,1,0,0,0,0,0,0,1,Science & Technology
mty7OIHJPiY,1625.0,18.0,31,9,0,0,1,0,0.14285693877580175,0,6,31,1,0.16666638888935187,1,0.06451610822061025,29,235,6.931032092747555,2,16,1,10,25,9,26,13,1,0,0,0,0,1,0,0,Science & Technology
stdAhRIEcr4,216295.0,5790.0,54,9,1,0,0,0,0.0,14,11,60,0,0.0,0,0.014634145627602652,168,2160,7.464285269983019,3,14,1,15,901,5,4,10,0,0,0,0,1,0,0,0,Science & Technology
Mb--TeUfBHs,1199.0,19.0,68,9,0,0,0,0,0.0,7,12,90,0,0.0,0,0.056818178589876214,167,1249,6.37724512711107,1,9,1,19,148,5,26,17,0,1,0,0,0,0,0,0,Science & Technology
TQO46Juzt1Y,188684.0,1875.0,16,9,0,0,0,0,0.0,0,5,43,0,0.0,0,0.0,23,129,4.652171890360048,3,17,1,13,178,4,26,15,0,0,0,0,0,0,1,0,Science & Technology
1TjjveWHLqg,13952820.0,1094419.0,59,9,0,0,0,0,0.14285693877580175,0,7,31,0,0.0,0,0.0,6,58,8.666652222246297,3,19,2,5,1148,8,30,16,0,0,1,0,0,0,0,0,Science & Technology
iuvw5Lp09sg,1154.0,43.0,79,9,0,0,0,0,0.12499984375019532,0,8,54,0,0.0,0,0.10204079550187846,48,352,6.187498710937768,3,17,1,12,268,1,26,8,1,0,0,0,0,0,0,1,Science & Technology
-UuzVLyWoPE,57333.0,4437.0,6814,9,0,0,1,0,0.11764698961941787,10,7,50,0,0.0,0,0.020050124810773815,219,1984,6.799086447530299,2,18,1,18,334,11,21,17,0,0,0,0,1,0,0,0,Science & Technology
nvFCCuI0uXk,625.0,1.0,181,9,0,0,0,1,0.0,4,11,92,0,0.0,0,0.0,29,180,5.206894756243187,5,37,1,8,25,9,26,16,1,0,0,0,0,1,0,0,Science & Technology
2k2rTj-ZlB0,12016.0,54.0,13,9,0,0,1,0,0.0,0,10,75,0,0.0,0,0.0,10,75,6.5999934000066,2,13,1,1,56,8,26,10,0,0,1,0,0,0,0,0,Science & Technology
H3hfcyMf7xs,2475.0,29.0,33,9,0,0,0,1,0.0,4,10,82,0,0.0,0,0.0,10,82,7.299992700007301,1,15,2,1,633,1,27,7,0,0,0,0,0,0,1,0,Science & Technology
0H9ZzTJr41E,41344123.0,1159651.0,56,9,0,0,1,1,0.0,5,9,60,0,0.0,0,0.04123710915081349,83,593,5.83132459863559,3,15,1,23,850,6,24,7,0,0,0,0,0,0,1,0,Science & Technology
jMW-xL29ACM,513.0,12.0,9,9,1,0,0,0,0.0,0,10,69,0,0.0,0,0.0,10,69,5.999994000006001,3,21,3,9,908,4,27,6,0,0,0,0,1,0,0,0,Science & Technology
ubKtRentkj4,3567.0,63.0,61,9,0,0,0,1,0.0,1,10,77,0,0.0,0,0.0667726539463807,592,4606,6.533783673415817,1,11,1,13,1041,12,15,2,0,0,0,0,1,0,0,0,Science & Technology
JUZJ6fh2FQI,22550.0,301.0,22,9,0,0,0,0,0.0,0,1,18,0,0.0,0,0.01694914966963565,59,368,5.254236397587051,2,18,1,12,25,9,26,8,1,0,0,0,0,1,0,0,Science & Technology
uUMT7FhAM34,4871911.0,231544.0,29,9,0,0,1,0,0.0,2,13,75,2,0.15384603550304962,1,0.0016260162337233134,610,3423,4.5868851707068,2,9,1,17,998,1,27,11,1,0,0,0,0,1,0,0,Science & Technology
Hfm3zxX3o2c,26444.0,550.0,51,9,1,0,0,0,0.22222197530891633,0,9,51,0,0.0,0,0.0,98,1157,10.785713185131307,2,15,1,47,634,1,26,8,1,0,0,0,0,1,0,0,Science & Technology
52dWhBXkPrw,1854944.0,36008.0,27,9,0,0,0,1,0.0,1,2,13,0,0.0,0,0.015624999389648463,254,1816,6.098424956754923,2,15,2,21,933,4,2,0,1,0,0,0,0,0,0,1,Science & Technology
sxbzpD87ois,23381.0,1243.0,58,9,1,0,0,0,0.0,0,2,19,0,0.0,0,0.0,41,500,9.829265895301,3,21,1,7,421,8,26,10,0,1,0,0,0,0,0,0,Science & Technology
HttZZtHxvtI,1349073.0,55842.0,60,9,0,0,1,1,0.21428556122459913,1,13,89,0,0.0,0,0.11111110809996998,369,2331,5.195121810430304,1,6,1,10,940,3,26,15,1,0,0,0,0,0,0,1,Science & Technology
JUb4wi4fKCk,8796485.0,917487.0,42,9,0,0,0,0,0.0,0,8,43,1,0.12499984375019532,1,0.0,18,117,5.499996944446142,2,10,1,3,962,3,4,17,0,0,0,0,0,0,1,0,Science & Technology
3GKBhfIermo,815.0,12.0,52,9,0,1,0,0,0.0,0,9,77,0,0.0,0,0.006666666222222252,150,1010,5.706666286222247,2,16,1,23,329,11,26,19,0,0,1,0,0,0,0,0,Science & Technology
_gsgqfQG2Og,1862.0,132.0,47,9,0,0,0,0,0.0,1,9,91,0,0.0,0,0.026666663111111585,71,687,8.450703035112248,3,16,2,4,421,8,26,14,0,1,0,0,0,0,0,0,Science & Technology
HapZlij1eyw,20760.0,964.0,42,9,0,0,0,0,0.0,0,10,85,0,0.0,0,0.0,15,122,6.399995733336178,3,18,1,11,968,2,26,14,1,0,0,0,0,0,0,1,Science & Technology
5ZA7PdWej64,2086.0,39.0,33,9,0,0,0,1,0.0,2,5,53,0,0.0,0,0.0,6,72,10.66664888891852,2,6,1,7,998,1,27,5,1,0,0,0,0,1,0,0,Science & Technology
