video_id,views,likes,duration,category,has_questions,has_exclamations,has_numbers,has_emoji,title_caps_ratio,emoji_count,title_word_count,title_char_count,clickbait_count,clickbait_ratio,has_clickbait,des_caps_ratio,des_word_count,des_char_count,des_avg_word_len,channel_word_count,channel_char_count,channel_freq,tags_count,days_since_upload,upload_month,upload_day,upload_hour,is_weekend,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,category_label
8Up6vhk2Gqk,265681,11000,2938,4,0,1,1,0,0.0999999000001,1,9,59,0,0.0,0,0.05263156971375969,55,334,5.07272635041339,2,13,1,16,11,10,11,0,0,0,0,0,0,0,1,0,Gaming
Z-BJqO1nUSQ,2110475,11000,1203,4,0,1,0,0,0.1999998000002,0,10,49,0,0.0,0,0.30769207100609924,13,72,4.538458047339963,3,16,2,7,25,9,27,0,0,0,0,0,0,0,1,0,Gaming
6UP-wJtBj6s,2990491,58000,7161,4,0,0,0,0,0.12499984375019532,0,8,39,0,0.0,0,0.0714285204081997,12,123,8.916659236117303,1,6,1,10,97,7,17,0,0,0,0,0,1,0,0,0,Gaming
jdmPSjon6w4,40060495,492000,1603,4,0,0,0,0,0.2857138775516035,0,7,37,0,0.0,0,0.07692304733728948,26,149,4.730767411243304,1,6,1,18,235,3,1,0,0,0,0,0,0,0,1,0,Gaming
PK9yFK5fAZ0,350397,8900,1883,4,0,0,1,1,0.07692301775152481,3,11,74,0,0.0,0,0.6086953875237445,20,139,5.79999710000145,2,14,3,9,21,10,1,0,0,0,0,1,0,0,0,0,Gaming
d3hJGSKKC_I,9221403,172000,612,4,0,0,1,0,0.14285693877580175,0,7,32,0,0.0,0,0.16666638888935187,5,56,10.1999796000408,2,11,1,10,754,9,29,0,1,0,0,0,0,1,0,0,Gaming
-_XI0TpgSIw,19459,680,1578,4,0,1,1,1,0.33333305555578707,2,10,59,2,0.1999998000002,1,0.2916666059027904,45,235,4.15555463209897,2,10,1,31,1,10,21,0,0,0,1,0,0,0,0,0,Gaming
q37xeWYmzXM,4572,85,1787,4,0,0,1,0,0.12499992187504883,0,14,83,0,0.0,0,0.04878047590720099,39,220,4.564101393820155,2,12,1,11,1,10,21,0,0,0,1,0,0,0,0,0,Gaming
3Vr5pEnmY20,1201245,45000,3018,4,0,1,0,0,0.0,0,7,46,0,0.0,0,0.11111098765445816,8,59,6.249992187509766,2,9,1,26,9,10,13,0,0,1,0,0,0,0,0,0,Gaming
jQ7Nn-ZQzyI,383496,11000,1337,4,0,1,1,1,0.8749989062513672,5,8,41,1,0.12499984375019532,1,0.02499999375000156,37,222,4.972971628926587,2,14,3,23,11,10,11,0,0,0,0,0,0,0,1,0,Gaming
cLxOABXI5Fo,484149,22000,10799,4,0,0,1,0,0.11111104938275035,0,16,87,3,0.18749988281257324,1,0.08695648393196351,19,106,4.473681855956918,2,12,3,12,132,6,12,0,0,0,0,0,1,0,0,0,Gaming
9jRcRJYmp1k,6638457,59000,233,4,0,0,1,0,0.0,2,4,19,0,0.0,0,0.030303021120296626,31,166,4.322579250780887,2,11,1,21,558,4,12,0,1,0,0,0,0,1,0,0,Gaming
2j1uvpdiuec,6306367,73000,621,4,0,0,0,0,0.33333277777870374,3,6,30,0,0.0,0,0.583333090277879,21,173,6.904758616781611,1,10,3,21,13,10,9,0,0,0,0,0,1,0,0,0,Gaming
jVtpyCxekg0,1455562,11000,1028,4,0,0,0,0,0.16666638888935187,3,6,35,0,0.0,0,0.583333090277879,21,173,6.904758616781611,1,10,3,19,15,10,7,0,0,0,1,0,0,0,0,0,Gaming
ya7R20_R4zY,93068,2100,1015,4,0,0,0,0,0.4285708163274053,0,7,32,0,0.0,0,0.21428556122459913,13,90,5.692303313612836,3,16,1,15,4,10,18,0,0,0,0,0,0,0,1,0,Gaming
NQwtip_DDxs,188666,2900,1694,4,0,1,0,0,0.0,2,7,37,0,0.0,0,0.0,7,81,9.999985714306122,2,9,1,5,6,10,16,0,0,0,0,0,1,0,0,0,Gaming
UXZVdCf3BvY,415239,10000,1431,4,0,1,1,0,0.4285708163274053,0,7,48,0,0.0,0,0.24999979166684028,12,87,6.249994791671007,2,14,3,17,7,10,15,0,0,0,0,1,0,0,0,0,Gaming
PP2Uvesx4ls,2535093,21000,7235,4,0,0,1,0,0.12499992187504883,0,14,77,2,0.1428570408163994,1,0.13636357438019348,18,100,4.4444419753100135,2,12,3,17,462,7,17,0,0,0,0,1,0,0,0,0,Gaming
_PLfNv48qX0,36388,1100,2436,4,0,1,0,0,0.16666652777789354,0,11,70,1,0.09090900826453795,1,0.0,38,230,5.052630249307828,2,9,1,12,4,10,18,0,0,0,0,0,0,0,1,0,Gaming
W7Ze2PRpeqo,162292,14000,1098,4,0,0,1,0,0.11111098765445816,0,8,40,1,0.12499984375019532,1,0.07692301775152481,10,70,5.5999944000056,2,14,1,24,1,10,21,0,0,0,1,0,0,0,0,0,Gaming
iNXvxe8rsyQ,2098254,17000,6,4,0,0,0,0,0.22222197530891633,1,9,45,0,0.0,0,0.0499999750000125,20,126,5.349997325001338,1,12,1,23,158,5,17,0,0,0,0,0,0,0,1,0,Gaming
vLMZkLafVlM,182872,4600,1685,4,0,0,1,0,0.11111098765445816,0,9,41,1,0.11111098765445816,1,0.099999950000025,20,102,4.0999979500010255,2,12,1,11,21,10,1,0,0,0,0,1,0,0,0,0,Gaming
Wio-ld4jSqA,129134,4600,1443,4,0,0,0,0,0.44444395061783265,2,9,51,0,0.0,0,0.4999991666680556,6,61,9.166651388914353,2,11,2,13,5,10,17,0,1,0,0,0,0,1,0,0,Gaming
ticD5RiYKIk,2101718,54000,883,4,0,0,0,0,0.24999968750039064,0,7,44,0,0.0,0,0.0,10,75,6.1999938000062,1,8,1,6,70,8,13,0,0,0,0,1,0,0,0,0,Gaming
PP2Uvesx4ls,2535093,21000,7235,4,0,0,1,0,0.12499992187504883,0,14,77,2,0.1428570408163994,1,0.13636357438019348,18,100,4.4444419753100135,2,12,3,17,462,7,17,0,0,0,0,1,0,0,0,0,Gaming
5EW2II74t4c,1027133,12000,1112,4,0,1,1,0,0.1999998000002,0,10,51,1,0.0999999000001,1,0.2999997000003,10,57,4.699995300004701,3,16,2,7,14,10,8,0,0,0,0,1,0,0,0,0,Gaming
VtgHHWHViYc,113578,2000,1802,4,0,0,0,0,0.24999968750039064,2,8,47,0,0.0,0,0.029411756055365862,32,163,4.093748720703524,1,6,1,2,56,8,27,0,0,0,0,1,0,0,0,0,Gaming
hy6xRkTD_o4,690524,3800,1100,4,0,0,0,0,0.8888879012356653,0,8,58,0,0.0,0,0.8888879012356653,8,58,6.249992187509766,2,12,1,23,39,9,13,0,0,0,0,0,0,0,1,0,Gaming
79_j6mYwhi4,217238,12000,11933,4,0,0,0,1,0.6363633471075695,14,16,84,1,0.06249996093752441,1,0.6153843786983159,19,128,5.31578667590175,2,14,2,32,4,10,18,0,0,0,0,0,0,0,1,0,Gaming
ctEkGyGkuF0,257865,11000,12467,4,0,0,1,1,0.49999964285739795,12,9,72,1,0.11111098765445816,1,0.49999972222237654,12,117,7.833326805560995,2,14,2,32,8,10,14,0,0,0,1,0,0,0,0,0,Gaming
dYt7N5262r8,845031,20000,10277,4,0,1,0,0,0.4999991666680556,2,6,33,0,0.0,0,0.14285693877580175,7,55,6.999990000014286,1,10,3,20,5,10,17,0,1,0,0,0,0,1,0,0,Gaming
DCWoMV6Bbrw,150374,12000,3677,4,0,0,1,0,0.7692301775152481,0,11,66,1,0.09090900826453795,1,0.0,4,31,5.9999850000375,2,9,2,17,7,10,15,0,0,0,0,1,0,0,0,0,Gaming
oMHWcfIYsX4,216528,14000,685,4,0,0,0,0,0.0714285204081997,0,13,66,0,0.0,0,0.01562499755859413,64,355,4.562499287109486,3,19,1,12,97,7,17,0,0,0,0,0,1,0,0,0,Gaming
moiLHKi2Hi0,1516800,15000,2868,4,0,0,0,0,0.9999975000062501,2,4,21,0,0.0,0,0.18749988281257324,14,118,7.3571376020445705,1,6,1,26,18,10,4,0,0,0,0,0,0,0,1,0,Gaming
nW7HkdaQsa0,1609074,16000,1016,4,0,1,0,0,0.1999998000002,0,9,54,0,0.0,0,0.0,13,79,5.076919171600637,2,11,2,2,6,10,16,0,0,0,0,0,1,0,0,0,Gaming
55zbM00e5NE,2659505,14000,499,4,0,0,0,0,0.8333319444467593,0,6,36,0,0.0,0,0.41025630506248584,39,213,4.461537317554534,1,5,1,13,70,8,13,0,0,0,0,1,0,0,0,0,Gaming
gj9ECHpF5-8,1135161,19000,1595,4,0,1,0,0,0.9999985714306123,1,7,44,0,0.0,0,0.09999996666667778,30,170,4.666665111111629,1,7,1,4,6,10,16,0,0,0,0,0,1,0,0,0,Gaming
vx-g5H9yGRc,461548,14000,1324,4,0,1,0,1,0.09090900826453795,8,8,52,1,0.12499984375019532,1,0.0,9,57,5.222216419759534,2,11,1,25,47,9,5,0,1,0,0,0,0,1,0,0,Gaming
RyNcNj-Y9YE,382420,14000,1624,4,0,0,1,0,0.2857138775516035,0,7,32,0,0.0,0,0.07692304733728948,25,145,4.7599980960007615,3,17,1,27,9,10,13,0,0,1,0,0,0,0,0,0,Gaming
tjY8YbZLxTY,2127131,29000,1213,4,0,0,1,0,0.0,0,9,57,1,0.11111098765445816,1,0.0,14,83,4.642853826532981,2,11,2,2,15,10,7,0,0,0,1,0,0,0,0,0,Gaming
Is2b24Bu6KY,725717,41000,1115,4,0,0,0,1,0.7499981250046875,4,3,20,0,0.0,0,0.6153843786983159,23,146,5.217389035917811,2,11,1,21,6,10,16,0,0,0,0,0,1,0,0,0,Gaming
Fy45wAOTzgU,526452,5300,1569,4,0,0,1,0,0.12499984375019532,0,8,38,0,0.0,0,0.06896550535077493,56,317,4.642856313775658,1,13,1,32,29,9,23,0,0,0,1,0,0,0,0,0,Gaming
7reGlCffoY0,27436,451,1013,4,0,1,1,0,0.4166663194447338,0,12,58,1,0.08333326388894677,1,0.03636362975206731,55,284,4.181817421487741,2,11,1,15,9,10,13,0,0,1,0,0,0,0,0,0,Gaming
4tMkDxxElM4,719855,26000,688,4,0,1,0,0,0.2857138775516035,2,7,44,0,0.0,0,0.4999991666680556,6,61,9.166651388914353,2,11,2,13,6,10,16,0,0,0,0,0,1,0,0,0,Gaming
OLGrx-m-0iA,120245,1000,8665,0,0,0,1,0,0.0,0,9,56,0,0.0,0,0.0,15,81,4.399997066668623,5,28,1,31,10,10,12,0,1,0,0,0,0,0,0,1,Comedy
l_EmmeDnE94,75019,4600,910,0,0,0,0,0,0.0,1,6,50,0,0.0,0,0.07142854591837645,25,168,5.479997808000877,2,13,1,13,5,10,17,0,1,0,0,0,0,1,0,0,Comedy
OtPxvrPFwj4,946376,18000,1033,0,0,0,0,0,0.0,0,8,52,0,0.0,0,0.0,46,249,4.434781644612686,2,9,1,24,4,10,18,0,0,0,0,0,0,0,1,0,Comedy
9wQaPNKgdns,735295,14000,2719,0,0,0,1,0,0.0,0,6,34,0,0.0,0,0.0,0,0,0.0,2,14,1,28,7,10,15,0,0,0,0,1,0,0,0,0,Comedy
TaYkNP9x4q4,477825,18000,1558,0,1,0,1,0,0.0,0,8,41,0,0.0,0,0.0,8,73,8.124989843762696,3,18,1,18,5,10,17,0,1,0,0,0,0,1,0,0,Comedy
8jKhw0sGJtk,46337,1400,2458,0,0,0,0,0,0.0999999000001,0,9,47,1,0.11111098765445816,1,0.0,26,151,4.807690458580593,3,14,1,29,9,10,13,0,0,1,0,0,0,0,0,0,Comedy
_eQqsqz-tiM,312865,18000,1876,0,0,0,0,0,0.0,0,7,61,0,0.0,0,0.0,8,74,7.999990000012501,0,0,1,19,4,10,18,0,0,0,0,0,0,0,1,0,Comedy
5OVU9PRxsS4,1188109,23000,1019,0,0,0,1,0,0.1428570408163994,0,8,52,0,0.0,0,0.05263156509695655,27,184,5.3703683813450445,2,14,1,1,6,10,16,0,0,0,0,0,1,0,0,0,Comedy
GwzepMf41hU,209220,5000,901,0,0,0,1,0,0.0,0,10,54,0,0.0,0,0.0,30,181,4.833331722222759,4,13,1,28,1,10,21,0,0,0,1,0,0,0,0,0,Comedy
mDyRSI-vcJ4,978408,8500,1145,0,0,0,0,0,0.0,0,8,60,0,0.0,0,0.0,21,154,6.285711292518433,3,22,1,19,5,10,17,0,1,0,0,0,0,1,0,0,Comedy
FMSRwkaydYM,387741,19000,1404,0,0,0,0,1,0.0,4,7,40,0,0.0,0,0.0,7,40,4.714278979601458,3,20,2,1,6,10,16,0,0,0,0,0,1,0,0,0,Comedy
3N2qdApEn-A,4343309,19000,2339,0,0,0,0,1,0.06666662222225185,1,10,70,0,0.0,0,0.0,33,218,5.636361928375172,2,10,4,24,88,7,26,0,0,0,0,0,0,0,1,0,Comedy
Cc3Jb3tK4q8,57442879,88000,543,0,0,0,1,0,0.0,0,14,92,1,0.0714285204081997,1,0.0,29,153,4.310343341260917,2,9,1,43,140,6,4,0,0,0,0,1,0,0,0,0,Comedy
4SlC5iBsIVs,9250837,35000,911,0,0,0,1,0,0.07692301775152481,1,11,62,0,0.0,0,0.013333331555555793,73,403,4.506848697691959,1,16,1,4,32,9,20,0,0,0,0,0,0,0,1,0,Comedy
zjtK93DbB78,666534,3600,1672,0,0,1,0,0,0.0,0,13,88,1,0.07692301775152481,1,0.03921567858516106,51,379,6.431371287966414,3,16,1,20,74,8,9,0,0,0,0,0,0,0,1,0,Comedy
5gvigxqHZW4,8112624,82000,993,0,0,0,1,0,0.11111098765445816,0,6,33,0,0.0,0,0.11111098765445816,6,33,4.166659722233796,3,18,2,13,14,10,8,0,0,0,0,1,0,0,0,0,Comedy
My6QrKFL1n0,365991,2100,449,0,1,0,0,1,0.1333332444445037,4,6,52,0,0.0,0,0.055555540123461075,12,102,7.333327222227315,3,18,1,44,4,10,18,0,0,0,0,0,0,0,1,0,Comedy
KWGjNIf19Ic,3813456,68000,1281,0,0,0,1,0,0.0,0,6,38,0,0.0,0,0.0,18,128,5.666663518520267,2,18,5,23,36,9,16,0,0,0,1,0,0,0,0,0,Comedy
UKpTQ2AMcb0,2445657,6400,311,0,0,0,0,0,0.07692301775152481,0,11,66,1,0.09090900826453795,1,0.0,21,130,5.23809274376536,3,18,2,12,70,8,13,0,0,0,0,1,0,0,0,0,Comedy
QdnqiUvwpBI,104190,1900,488,0,0,0,1,0,0.0,0,8,60,1,0.12499984375019532,1,0.024390237953600496,39,249,5.307690946745911,1,15,1,31,2,10,20,0,0,1,0,0,0,0,0,0,Comedy
KoO2IGGksvA,210004,2100,1724,0,0,0,0,1,0.0,4,12,81,0,0.0,0,0.0,9,62,5.777771358031825,3,15,1,22,9,10,13,0,0,1,0,0,0,0,0,0,Comedy
lmgglCXD6y0,552584,2600,380,0,0,0,0,0,0.0,0,12,85,0,0.0,0,0.07142854591837645,28,152,4.42856984693934,2,13,1,27,40,9,12,0,1,0,0,0,0,1,0,0,Comedy
0UsHjCPpNxg,752335,4100,1661,0,0,0,0,0,0.058823494809708936,0,13,85,0,0.0,0,0.01960783929258053,47,269,4.638296885468748,1,3,1,23,14,10,8,0,0,0,0,1,0,0,0,0,Comedy
5gvigxqHZW4,8112624,82000,993,0,0,0,1,0,0.11111098765445816,0,6,33,0,0.0,0,0.11111098765445816,6,33,4.166659722233796,3,18,2,13,14,10,8,0,0,0,0,1,0,0,0,0,Comedy
Wg0u1TeR_a0,1445229,3800,3685,0,0,0,1,1,0.0,2,17,91,2,0.11764698961941787,1,0.0,18,101,4.555553024692764,3,11,1,13,79,8,4,0,0,1,0,0,0,0,0,0,Comedy
gV9tch59_n8,1501356,34000,2489,0,0,0,1,0,0.15789465373965592,0,17,95,0,0.0,0,0.0,8,47,4.749994062507422,2,9,1,18,16,10,6,0,0,1,0,0,0,0,0,0,Comedy
FMSRwkaydYM,387771,19000,1404,0,0,0,0,1,0.0,4,7,40,0,0.0,0,0.0,7,40,4.714278979601458,3,20,2,1,6,10,16,0,0,0,0,0,1,0,0,0,Comedy
eevVdDiAKTU,125066,6200,1535,0,0,0,1,1,0.0,1,5,28,0,0.0,0,0.033333322222225924,1,10,9.99990000099999,2,9,1,15,5,10,17,0,1,0,0,0,0,1,0,0,Comedy
gS_XjKGCxAQ,34495,3600,757,0,0,0,0,0,0.0,0,9,72,0,0.0,0,0.0,85,568,5.458822887197307,0,0,1,12,1,10,21,0,0,0,1,0,0,0,0,0,Comedy
fVFhToD_K1E,1511722,52000,2309,0,0,0,0,0,0.8181810743808415,0,9,51,0,0.0,0,0.0499999750000125,17,139,6.999995882355363,3,19,1,8,27,9,25,0,0,0,0,0,1,0,0,0,Comedy
e75vHesKLe0,1781466,36000,1279,0,0,0,0,1,0.0,4,4,39,0,0.0,0,0.0,4,39,7.749980625048438,2,15,1,19,4,10,18,0,0,0,0,0,0,0,1,0,Comedy
tAjHg3kx_Ww,2820604,5600,1292,0,0,0,1,1,0.0,4,16,88,2,0.12499992187504883,1,0.0,17,96,4.647056089967006,2,11,1,1,60,8,23,0,0,0,0,0,0,0,1,0,Comedy
Ynh2zKGfxfg,3227398,23000,295,0,0,0,0,0,0.07692301775152481,0,10,62,0,0.0,0,0.12499994791668836,18,115,4.777775123458265,2,18,5,20,58,8,25,0,0,1,0,0,0,0,0,0,Comedy
fjdlQlEBfy0,1825210,9700,731,0,0,0,1,0,0.2631577562327599,0,12,74,0,0.0,0,0.0,13,171,12.230759822492445,3,15,1,22,26,9,26,0,1,0,0,0,0,1,0,0,Comedy
YFdWRP9fTT8,477849,2700,248,0,0,0,0,1,0.09090900826453795,1,7,59,0,0.0,0,0.030303021120296626,33,204,5.21211963269102,2,10,4,24,91,7,23,0,0,0,0,1,0,0,0,0,Comedy
iAQzhFBAQkI,82602,1300,1594,0,0,0,0,0,0.4999996875001953,0,10,71,0,0.0,0,0.42105240997241583,13,92,5.769226331364361,3,18,1,24,4,10,18,0,0,0,0,0,0,0,1,0,Comedy
KWGjNIf19Ic,3813552,68000,1281,0,0,0,1,0,0.0,0,6,38,0,0.0,0,0.0,18,128,5.666663518520267,2,18,5,23,36,9,16,0,0,0,1,0,0,0,0,0,Comedy
xmD7Ei2VjLY,4182204,25000,2306,0,0,0,1,1,0.099999950000025,1,14,86,0,0.0,0,0.027397256520923764,73,534,6.328766256333389,2,10,4,28,42,9,10,0,0,0,0,1,0,0,0,0,Comedy
vNUXdNNC19g,904963,9500,937,0,0,0,1,1,0.0,4,11,79,0,0.0,0,0.06060604224059325,16,114,5.687496445314721,2,16,1,16,4,10,18,0,0,0,0,0,0,0,1,0,Comedy
Ijtw8RKypzs,1879066,42000,1285,0,0,0,1,0,0.0,0,8,55,0,0.0,0,0.0,26,168,4.576921316568725,2,18,5,22,6,10,16,0,0,0,0,0,1,0,0,0,Comedy
zfOSOew43xw,980363,15000,828,0,0,0,0,0,0.0,0,3,32,0,0.0,0,0.058823494809708936,2,18,6.999965000174999,0,0,1,12,5,10,17,0,1,0,0,0,0,1,0,0,Comedy
t4kAMsyn2bc,1072468,12000,1924,0,0,0,0,0,0.19999986666675557,0,9,61,0,0.0,0,0.21428556122459913,8,81,5.499993125008594,3,20,1,17,6,10,16,0,0,0,0,0,1,0,0,0,Comedy
OM9-K4CozUo,74572,1100,973,0,0,0,0,0,0.0,0,11,69,0,0.0,0,0.0,15,146,8.133327911114726,3,21,1,23,5,10,17,0,1,0,0,0,0,1,0,0,Comedy
8HIAs89P14g,93128,1200,496,0,0,0,0,0,0.0,0,2,15,0,0.0,0,0.0,3,25,7.33330888897037,0,0,1,8,7,10,15,0,0,0,0,1,0,0,0,0,Comedy
9albAewcaOk,1247161,8500,819,0,0,0,1,1,0.05263155124655198,2,13,89,0,0.0,0,0.0,25,179,6.11999755200098,2,10,4,23,141,6,3,0,0,0,1,0,0,0,0,0,Comedy
Ijtw8RKypzs,1879646,42000,1285,0,0,0,1,0,0.0,0,8,55,0,0.0,0,0.0,26,168,4.576921316568725,2,18,5,22,6,10,16,0,0,0,0,0,1,0,0,0,Comedy
zjWC39iYYG4,115910,3100,835,0,0,0,1,0,0.16666652777789354,0,7,43,0,0.0,0,0.0,9,62,5.222216419759534,3,14,1,5,8,10,14,0,0,0,1,0,0,0,0,0,Comedy
iFDnmlkYdXo,181848,923,15,6,0,0,0,0,0.0,0,11,77,0,0.0,0,0.0,22,146,5.681815599174728,2,8,3,14,7,10,15,0,0,0,0,1,0,0,0,0,News & Politics
iFDnmlkYdXo,181848,923,199,6,0,0,0,0,0.0,0,11,77,0,0.0,0,0.0,22,146,5.681815599174728,2,8,3,14,7,10,15,0,0,0,0,1,0,0,0,0,News & Politics
tqaLQdgT3GU,499844,9400,295,6,0,0,0,0,0.09090900826453795,0,11,73,0,0.0,0,0.0,39,302,6.743588014464611,2,8,13,15,31,9,21,0,1,0,0,0,0,0,0,1,News & Politics
tXG7CSJpr08,367383,6800,1174,6,0,0,0,0,0.2857138775516035,0,7,42,0,0.0,0,0.015873013353489944,63,458,6.285713287982017,2,8,13,20,7,10,15,0,0,0,0,1,0,0,0,0,News & Politics
7aG7ASAmKTo,1048136,16000,1342,6,0,0,0,0,0.0,0,10,78,0,0.0,0,0.028571420408165595,35,206,4.8857128897963165,2,8,13,5,9,10,13,0,0,1,0,0,0,0,0,0,News & Politics
tuN3x-lBCZ4,510546,10000,336,6,0,0,0,0,0.0,0,11,57,0,0.0,0,0.0,27,169,5.296294334705802,2,8,13,15,23,9,29,0,0,1,0,0,0,0,0,0,News & Politics
qvMnpj2Y3YI,925731,20000,469,6,0,0,0,0,0.2857138775516035,0,7,45,0,0.0,0,0.0,44,360,7.204543817149132,2,8,13,17,12,10,10,0,1,0,0,0,0,1,0,0,News & Politics
ZQ1TAolX4tw,428790,9700,781,6,0,0,0,0,0.4285708163274053,0,7,38,0,0.0,0,0.0,45,375,7.355553920988017,2,8,13,15,29,9,23,0,0,0,1,0,0,0,0,0,News & Politics
Y1eRY3jMdEM,1144214,21000,619,6,0,0,0,0,0.0,0,4,24,0,0.0,0,0.0,28,174,5.24999812500067,2,8,13,16,7,10,15,0,0,0,0,1,0,0,0,0,News & Politics
fcrf84sBqJs,46923,956,365,6,0,0,0,0,0.0999999000001,0,10,69,0,0.0,0,0.0,64,505,6.890623923340011,2,8,13,20,57,8,26,0,0,0,1,0,0,0,0,0,News & Politics
UmT-aLjyjvQ,1108114,20000,544,6,0,0,0,0,0.14285693877580175,0,7,37,0,0.0,0,0.019230765532545088,52,414,6.980767888313867,2,8,13,17,15,10,7,0,0,0,1,0,0,0,0,0,News & Politics
ddMHvdfOVCQ,1835515,23000,244,6,0,0,0,0,0.24999968750039064,0,8,44,0,0.0,0,0.018867920968316798,53,362,5.849055500178207,2,8,13,19,119,6,25,0,0,0,0,1,0,0,0,0,News & Politics
tl0u2ufT9m8,488487,7400,170,6,0,0,0,0,0.12499984375019532,0,8,47,0,0.0,0,0.0,55,429,6.818180578512622,2,8,13,15,20,10,2,0,0,0,0,0,1,0,0,0,News & Politics
cOK_JYOj0Nc,1277134,14000,518,6,0,0,1,0,0.07692301775152481,0,13,80,0,0.0,0,0.0232558085451608,43,271,5.3255801568418235,2,8,13,16,36,9,16,0,0,0,1,0,0,0,0,0,News & Politics
WuwAy0XBoZc,139196,2300,368,6,0,0,0,0,0.2727270247936138,0,11,76,0,0.0,0,0.05555554526749162,54,445,7.259257914952237,2,8,13,15,57,8,26,0,0,0,1,0,0,0,0,0,News & Politics
HndV87XpkWg,1403419,26000,223,1,1,0,0,0,0.0,0,3,19,0,0.0,0,0.0,57,364,5.3684201108034895,4,18,1,37,3815,5,13,0,0,0,0,1,0,0,0,0,Education
vxmSNvBhm9A,1193262,13000,233,1,0,0,1,0,0.14285693877580175,0,7,48,0,0.0,0,0.14814809327848397,27,169,5.22222028806656,2,14,1,9,2686,6,15,0,1,0,0,0,0,1,0,0,Education
hJP5GqnTrNo,2007675,49000,936,1,0,0,0,0,0.16666652777789354,0,10,54,0,0.0,0,0.05797100609115854,67,430,5.402984268211303,1,3,1,11,905,5,1,0,0,1,0,0,0,0,0,0,Education
liyn5xWvx44,2072308,25000,1332,1,1,0,0,0,0.058823494809708936,1,16,93,1,0.06249996093752441,1,0.04545452479339782,21,134,5.333330793652003,3,17,1,34,319,12,7,0,0,0,0,0,0,0,1,0,Education
GwEjuhpo26o,286743,10000,1490,1,0,0,0,0,0.14285693877580175,0,7,40,0,0.0,0,0.13636357438019348,22,162,6.4090879958690925,2,13,2,22,108,7,6,0,1,0,0,0,0,0,0,1,Education
72dc8VxyoqE,273992,9200,1310,1,0,0,0,0,0.0,1,3,25,0,0.0,0,0.0,29,229,6.862066599287379,2,13,2,23,129,6,15,0,1,0,0,0,0,0,0,1,Education
U-7THjkQdbg,1500358,4200,626,1,1,0,0,0,0.0,0,14,94,0,0.0,0,0.022727267561984642,44,268,5.068180666322576,1,6,1,28,177,4,28,0,0,1,0,0,0,0,0,0,Education
op4C2TypclE,20534162,63000,375,1,1,0,0,0,0.0714285204081997,0,12,80,0,0.0,0,0.0,6,65,9.999983333361111,3,15,3,20,2055,3,7,0,0,0,0,0,0,0,1,0,Education
AIu83Llt858,4003806,19000,55,1,1,0,0,0,0.0,0,11,67,0,0.0,0,0.0,6,65,9.999983333361111,3,15,3,26,2722,5,10,0,0,0,0,0,1,0,0,0,Education
K_Aq4H03Nm4,173835568,334000,3002,1,0,0,0,0,0.0,0,13,91,0,0.0,0,0.0,30,176,4.899998366667211,5,34,3,30,309,12,17,0,0,0,1,0,0,0,0,0,Education
DdNAUJWJN08,986034,13000,1317,1,0,0,0,0,0.0,0,6,38,0,0.0,0,0.024390237953600496,40,262,5.44999863750034,1,3,1,12,5012,2,1,0,0,0,0,1,0,0,0,0,Education
50HbumBoe1Q,9748842,12000,594,1,0,0,0,0,0.0,1,15,97,0,0.0,0,0.030303021120296626,31,177,4.677417845994244,7,48,6,22,948,3,19,0,1,0,0,0,0,0,0,1,Education
HJLNtge8jv4,24662090,51000,3423,1,0,0,0,0,0.0,0,12,77,0,0.0,0,0.0,28,161,4.785712576531223,5,35,6,20,1546,7,29,0,0,0,0,0,1,0,0,0,Education
0vNqXAwCBIs,109593,2900,251,1,0,0,0,0,0.3333322222259259,0,2,17,0,0.0,0,0.22222197530891633,9,58,5.5555493827229085,1,6,1,3,33,9,19,0,1,0,0,0,0,1,0,0,Education
q1xNuU7gaAQ,6890315,24000,243,1,0,0,0,0,0.0,0,11,64,0,0.0,0,0.0,8,42,4.374994531256836,2,13,1,16,3829,4,29,0,0,0,0,1,0,0,0,0,Education
g6CVApMxmqg,110411185,244000,3388,1,0,0,0,0,0.0,0,12,93,0,0.0,0,0.0,27,177,5.59259052126277,2,14,2,26,1288,4,13,0,0,0,0,1,0,0,0,0,Education
7AGa5z69zqU,470784,2800,3183,1,1,0,0,0,0.14285693877580175,1,6,41,0,0.0,0,0.029411756055365862,32,216,5.687498222656805,1,7,1,20,7,10,15,0,0,0,0,1,0,0,0,0,Education
44GbHn5S9bE,890816,1000,2198,1,0,0,0,0,0.0,0,13,96,0,0.0,0,0.0,33,191,4.75757431588657,5,40,2,26,515,5,25,0,0,0,0,0,0,0,1,0,Education
4HUCJliVbsw,27393864,42000,4028,1,0,0,0,0,0.0,0,10,62,1,0.0999999000001,1,0.0,29,184,5.344825743163537,3,20,3,27,3407,6,24,0,1,0,0,0,0,1,0,0,Education
tb9NX7yDTKc,4504038,14000,5544,1,0,0,1,0,0.0,0,15,92,2,0.1333332444445037,1,0.0,32,181,4.656248544922329,4,24,1,28,466,7,13,0,0,0,0,0,0,0,1,0,Education
IIiet2JJVcA,9119675,15000,2829,1,0,0,0,0,0.06249996093752441,1,15,95,0,0.0,0,0.0,26,177,5.769228550296711,7,48,6,24,200,4,5,0,0,0,0,0,0,0,1,0,Education
